problem,method,c1,c2,alpha,iterations,converged,f_final,grad_norm,func_evals,time,linesearch
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.2,0.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.03460550308227539,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.2,0.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.040567874908447266,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.2,1.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.03682875633239746,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.2,1.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.03718447685241699,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.2,1.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.03625917434692383,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.2,1.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.03624582290649414,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.2,1.9,6,True,3.986623854300934,6.525295707137557e-09,6,0.03698897361755371,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.2,2.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.03565716743469238,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.3,0.1,6,True,3.986623854300934,6.525295707137557e-09,6,0.036765336990356445,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.3,0.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.03598308563232422,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.3,0.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.03640460968017578,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.3,0.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.03535890579223633,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.3,1.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.05934309959411621,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.3,1.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.038404226303100586,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.3,1.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.04349970817565918,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.3,1.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.03644704818725586,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.3,1.9,6,True,3.986623854300934,6.525295707137557e-09,6,0.035697221755981445,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.3,2.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.036153316497802734,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.4,0.1,6,True,3.986623854300934,6.525295707137557e-09,6,0.03899955749511719,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.4,0.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.034633636474609375,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.4,0.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.03658723831176758,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.4,0.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.03730273246765137,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.4,1.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.03573250770568848,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.4,1.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.037003517150878906,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.4,1.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.03557872772216797,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.4,1.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.03534436225891113,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.4,1.9,6,True,3.986623854300934,6.525295707137557e-09,6,0.03602766990661621,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.4,2.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.03442120552062988,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.5,0.1,6,True,3.986623854300934,6.525295707137557e-09,6,0.03578901290893555,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.5,0.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.03584742546081543,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.5,0.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.03717184066772461,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.5,0.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.0371251106262207,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.5,1.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.036356449127197266,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.5,1.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.03596353530883789,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.5,1.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.03651285171508789,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.5,1.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.03624582290649414,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.5,1.9,6,True,3.986623854300934,6.525295707137557e-09,6,0.037394046783447266,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.5,2.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.0372314453125,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.6,0.1,6,True,3.986623854300934,6.525295707137557e-09,6,0.03949785232543945,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.6,0.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.045287370681762695,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.6,0.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.03738808631896973,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.6,0.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.03952193260192871,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.6,1.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.036751747131347656,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.6,1.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.03671884536743164,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.6,1.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.036516666412353516,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.6,1.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.03679180145263672,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.6,1.9,6,True,3.986623854300934,6.525295707137557e-09,6,0.03856468200683594,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.6,2.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.035570621490478516,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.7,0.1,6,True,3.986623854300934,6.525295707137557e-09,6,0.03574824333190918,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.7,0.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.038956642150878906,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.7,0.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.03506779670715332,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.7,0.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.03520703315734863,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.7,1.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.03510022163391113,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.7,1.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.036330461502075195,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.7,1.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.03679156303405762,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.7,1.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.0348658561706543,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.7,1.9,6,True,3.986623854300934,6.525295707137557e-09,6,0.0370938777923584,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.7,2.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.03757786750793457,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.8,0.1,6,True,3.986623854300934,6.525295707137557e-09,6,0.03642010688781738,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.8,0.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.03679394721984863,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.8,0.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.035366058349609375,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.8,0.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.03440427780151367,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.8,1.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.03556942939758301,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.8,1.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.03778648376464844,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.8,1.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.0392148494720459,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.8,1.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.03833961486816406,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.8,1.9,6,True,3.986623854300934,6.525295707137557e-09,6,0.035306692123413086,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.8,2.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.038221120834350586,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.9,0.1,6,True,3.986623854300934,6.525295707137557e-09,6,0.036577463150024414,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.9,0.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.03452420234680176,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.9,0.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.037285804748535156,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.9,0.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.03621673583984375,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.9,1.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.03668379783630371,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.9,1.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.035765647888183594,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.9,1.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.03437972068786621,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.9,1.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.037247657775878906,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.9,1.9,6,True,3.986623854300934,6.525295707137557e-09,6,0.03705453872680664,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.9,2.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.03703165054321289,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.99,0.1,6,True,3.986623854300934,6.525295707137557e-09,6,0.03673100471496582,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.99,0.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.038697242736816406,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.99,0.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.03581380844116211,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.99,0.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.04328417778015137,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.99,1.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.035018205642700195,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.99,1.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.038236141204833984,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.99,1.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.048024892807006836,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.99,1.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.04043078422546387,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.99,1.9,6,True,3.986623854300934,6.525295707137557e-09,6,0.04608654975891113,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.01,0.99,2.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.03958487510681152,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.1,0.1,7,True,3.986623854300933,3.6604464958677355e-09,8,0.05112886428833008,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.1,0.3,7,True,3.986623854300933,3.6604464958677355e-09,8,0.0435032844543457,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.1,0.5,7,True,3.986623854300933,3.6604464958677355e-09,8,0.05408000946044922,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.1,0.7,7,True,3.986623854300933,3.6604464958677355e-09,8,0.052557945251464844,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.1,1.0,7,True,3.986623854300933,3.6604464958677355e-09,8,0.04587411880493164,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.1,1.3,7,True,3.986623854300933,3.6604464958677355e-09,8,0.04467892646789551,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.1,1.5,7,True,3.986623854300933,3.6604464958677355e-09,8,0.044722557067871094,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.1,1.7,7,True,3.986623854300933,3.6604464958677355e-09,8,0.047072410583496094,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.1,1.9,7,True,3.986623854300933,3.6604464958677355e-09,8,0.046968698501586914,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.1,2.0,7,True,3.986623854300933,3.6604464958677355e-09,8,0.04629707336425781,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.2,0.1,6,True,3.986623854300934,6.525295707137557e-09,6,0.03883934020996094,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.2,0.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.04490375518798828,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.2,0.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.041071414947509766,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.2,0.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.04217672348022461,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.2,1.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.041266441345214844,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.2,1.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.042441606521606445,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.2,1.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.04505038261413574,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.2,1.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.03924155235290527,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.2,1.9,6,True,3.986623854300934,6.525295707137557e-09,6,0.03953051567077637,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.2,2.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.04033470153808594,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.3,0.1,6,True,3.986623854300934,6.525295707137557e-09,6,0.04018378257751465,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.3,0.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.04102802276611328,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.3,0.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.0407865047454834,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.3,0.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.040512800216674805,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.3,1.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.041770219802856445,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.3,1.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.04650092124938965,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.3,1.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.041806936264038086,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.3,1.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.04250836372375488,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.3,1.9,6,True,3.986623854300934,6.525295707137557e-09,6,0.04237508773803711,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.3,2.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.0408785343170166,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.4,0.1,6,True,3.986623854300934,6.525295707137557e-09,6,0.0479273796081543,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.4,0.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.04500532150268555,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.4,0.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.04310870170593262,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.4,0.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.042311906814575195,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.4,1.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.043312788009643555,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.4,1.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.04301333427429199,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.4,1.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.043109893798828125,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.4,1.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.04898500442504883,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.4,1.9,6,True,3.986623854300934,6.525295707137557e-09,6,0.041886329650878906,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.4,2.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.04253983497619629,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.5,0.1,6,True,3.986623854300934,6.525295707137557e-09,6,0.03935074806213379,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.5,0.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.04279899597167969,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.5,0.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.050878286361694336,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.5,0.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.04033613204956055,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.5,1.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.040857791900634766,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.5,1.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.04015374183654785,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.5,1.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.04383683204650879,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.5,1.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.04058527946472168,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.5,1.9,6,True,3.986623854300934,6.525295707137557e-09,6,0.04069209098815918,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.5,2.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.03963661193847656,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.6,0.1,6,True,3.986623854300934,6.525295707137557e-09,6,0.040572404861450195,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.6,0.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.04657435417175293,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.6,0.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.04327845573425293,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.6,0.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.04142117500305176,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.6,1.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.0403289794921875,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.6,1.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.041040658950805664,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.6,1.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.04105877876281738,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.6,1.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.04113960266113281,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.6,1.9,6,True,3.986623854300934,6.525295707137557e-09,6,0.04057645797729492,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.6,2.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.040500640869140625,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.7,0.1,6,True,3.986623854300934,6.525295707137557e-09,6,0.04073810577392578,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.7,0.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.04060029983520508,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.7,0.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.0406346321105957,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.7,0.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.04237484931945801,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.7,1.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.041648149490356445,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.7,1.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.05036664009094238,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.7,1.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.04532575607299805,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.7,1.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.04689145088195801,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.7,1.9,6,True,3.986623854300934,6.525295707137557e-09,6,0.044004201889038086,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.7,2.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.04512810707092285,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.8,0.1,6,True,3.986623854300934,6.525295707137557e-09,6,0.04470562934875488,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.8,0.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.04285287857055664,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.8,0.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.04307866096496582,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.8,0.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.04490780830383301,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.8,1.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.051213979721069336,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.8,1.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.04124617576599121,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.8,1.5,6,True,3.986623854300934,6.525295707137557e-09,6,0.04090452194213867,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.8,1.7,6,True,3.986623854300934,6.525295707137557e-09,6,0.04148125648498535,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.8,1.9,6,True,3.986623854300934,6.525295707137557e-09,6,0.04325437545776367,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.8,2.0,6,True,3.986623854300934,6.525295707137557e-09,6,0.04129528999328613,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.9,0.1,6,True,3.986623854300934,6.525295707137557e-09,6,0.041931867599487305,Wolfe
P8_Extended_Rosenbrock_n100,Newton_CG_wolfe,0.05,0.9,0.3,6,True,3.986623854300934,6.525295707137557e-09,6,0.04162192344665527,Wolfe
